protein_id,graph_path,voxel_path,uniprot_accession,GO:0005634,GO:0005829,GO:0005886,GO:0005737,GO:0005654,GO:0016020,GO:0046872,GO:0005615,GO:0070062,GO:0005576,GO:0005739,GO:0042802,GO:0006357,GO:0003723,GO:0005524,GO:0000981,GO:0005783,GO:0005794,GO:0000785,GO:0005789,GO:0000978,GO:0045944,GO:0003677,GO:0007165,GO:0000122,GO:0005730,GO:0043231,GO:0005509,GO:0042803,GO:0000139,GO:0008270,GO:0098978,GO:0009986,GO:0030154,GO:0032991,GO:0045087,GO:0005813,GO:1990837,GO:0005759,GO:0045893,GO:0048471,GO:0006355,GO:0009897,GO:0005102,GO:0006508,GO:0003682,GO:0045892,GO:0016567,GO:0001228,GO:0003700,GO:0007155,GO:0005743,GO:0044877,GO:0000977,GO:0006955,GO:0008285,GO:0043066,GO:0005925,GO:0004930,GO:0051301,GO:0005856,GO:0006974,GO:0019901,GO:0006954,GO:0008284,GO:0016324,GO:0005525,GO:0030425,GO:0035556,GO:0016607,GO:0006915,GO:0016604,GO:0045202,GO:0007186,GO:0016887,GO:0007399,GO:0043005,GO:0043565,GO:0005765,GO:0031267,GO:0046982,GO:0010628,GO:0007283,GO:0061630,GO:0006281,GO:0045296,GO:0019899,GO:0043025,GO:0007420,GO:0005096,GO:0005764,GO:0003924,GO:0001227,GO:0060271,GO:0005929,GO:0030424,GO:1990904,GO:0010629,GO:0043065,GO:0016323
AF-Q9UK11-F1-model_v4,ten_percent_graphs/graph_AF-Q9UK11-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9UK11-F1-model_v4.pt,Q9UK11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8N6L7-F1-model_v4,ten_percent_graphs/graph_AF-Q8N6L7-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8N6L7-F1-model_v4.pt,Q8N6L7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q6UXH0-F1-model_v4,ten_percent_graphs/graph_AF-Q6UXH0-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q6UXH0-F1-model_v4.pt,Q6UXH0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9HB75-F1-model_v4,ten_percent_graphs/graph_AF-Q9HB75-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9HB75-F1-model_v4.pt,Q9HB75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AF-P56199-F1-model_v4,ten_percent_graphs/graph_AF-P56199-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P56199-F1-model_v4.pt,P56199,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P61088-F1-model_v4,ten_percent_graphs/graph_AF-P61088-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P61088-F1-model_v4.pt,P61088,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P00480-F1-model_v4,ten_percent_graphs/graph_AF-P00480-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P00480-F1-model_v4.pt,P00480,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O95801-F1-model_v4,ten_percent_graphs/graph_AF-O95801-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O95801-F1-model_v4.pt,O95801,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O00462-F1-model_v4,ten_percent_graphs/graph_AF-O00462-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O00462-F1-model_v4.pt,O00462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8NB15-F1-model_v4,ten_percent_graphs/graph_AF-Q8NB15-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8NB15-F1-model_v4.pt,Q8NB15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P46109-F1-model_v4,ten_percent_graphs/graph_AF-P46109-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P46109-F1-model_v4.pt,P46109,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AF-Q8NDV7-F1-model_v4,ten_percent_graphs/graph_AF-Q8NDV7-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8NDV7-F1-model_v4.pt,Q8NDV7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q12901-F1-model_v4,ten_percent_graphs/graph_AF-Q12901-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q12901-F1-model_v4.pt,Q12901,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9H6J7-F1-model_v4,ten_percent_graphs/graph_AF-Q9H6J7-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9H6J7-F1-model_v4.pt,Q9H6J7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9P126-F1-model_v4,ten_percent_graphs/graph_AF-Q9P126-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9P126-F1-model_v4.pt,Q9P126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9P2W3-F1-model_v4,ten_percent_graphs/graph_AF-Q9P2W3-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9P2W3-F1-model_v4.pt,Q9P2W3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q02978-F1-model_v4,ten_percent_graphs/graph_AF-Q02978-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q02978-F1-model_v4.pt,Q02978,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O75594-F1-model_v4,ten_percent_graphs/graph_AF-O75594-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O75594-F1-model_v4.pt,O75594,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q00444-F1-model_v4,ten_percent_graphs/graph_AF-Q00444-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q00444-F1-model_v4.pt,Q00444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P12645-F1-model_v4,ten_percent_graphs/graph_AF-P12645-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P12645-F1-model_v4.pt,P12645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q96EU6-F1-model_v4,ten_percent_graphs/graph_AF-Q96EU6-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q96EU6-F1-model_v4.pt,Q96EU6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O75791-F1-model_v4,ten_percent_graphs/graph_AF-O75791-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O75791-F1-model_v4.pt,O75791,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9BUY7-F1-model_v4,ten_percent_graphs/graph_AF-Q9BUY7-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9BUY7-F1-model_v4.pt,Q9BUY7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9UKX5-F1-model_v4,ten_percent_graphs/graph_AF-Q9UKX5-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9UKX5-F1-model_v4.pt,Q9UKX5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8N4L2-F1-model_v4,ten_percent_graphs/graph_AF-Q8N4L2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8N4L2-F1-model_v4.pt,Q8N4L2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9UNZ2-F1-model_v4,ten_percent_graphs/graph_AF-Q9UNZ2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9UNZ2-F1-model_v4.pt,Q9UNZ2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P42345-F1-model_v4,ten_percent_graphs/graph_AF-P42345-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P42345-F1-model_v4.pt,P42345,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AF-Q9BY42-F1-model_v4,ten_percent_graphs/graph_AF-Q9BY42-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9BY42-F1-model_v4.pt,Q9BY42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9Y3V2-F1-model_v4,ten_percent_graphs/graph_AF-Q9Y3V2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9Y3V2-F1-model_v4.pt,Q9Y3V2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O14657-F1-model_v4,ten_percent_graphs/graph_AF-O14657-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O14657-F1-model_v4.pt,O14657,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q14153-F1-model_v4,ten_percent_graphs/graph_AF-Q14153-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q14153-F1-model_v4.pt,Q14153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9BPU9-F1-model_v4,ten_percent_graphs/graph_AF-Q9BPU9-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9BPU9-F1-model_v4.pt,Q9BPU9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AF-P20941-F1-model_v4,ten_percent_graphs/graph_AF-P20941-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P20941-F1-model_v4.pt,P20941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O15245-F1-model_v4,ten_percent_graphs/graph_AF-O15245-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O15245-F1-model_v4.pt,O15245,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AF-A6NGG8-F1-model_v4,ten_percent_graphs/graph_AF-A6NGG8-F1-model_v4.pt,ten_percent_voxels/voxel_AF-A6NGG8-F1-model_v4.pt,A6NGG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AF-Q9H596-F1-model_v4,ten_percent_graphs/graph_AF-Q9H596-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9H596-F1-model_v4.pt,Q9H596,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q8WV74-F1-model_v4,ten_percent_graphs/graph_AF-Q8WV74-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q8WV74-F1-model_v4.pt,Q8WV74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9Y4B4-F1-model_v4,ten_percent_graphs/graph_AF-Q9Y4B4-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9Y4B4-F1-model_v4.pt,Q9Y4B4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q5VU69-F1-model_v4,ten_percent_graphs/graph_AF-Q5VU69-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q5VU69-F1-model_v4.pt,Q5VU69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P51797-F1-model_v4,ten_percent_graphs/graph_AF-P51797-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P51797-F1-model_v4.pt,P51797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-O43292-F1-model_v4,ten_percent_graphs/graph_AF-O43292-F1-model_v4.pt,ten_percent_voxels/voxel_AF-O43292-F1-model_v4.pt,O43292,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-P55210-F1-model_v4,ten_percent_graphs/graph_AF-P55210-F1-model_v4.pt,ten_percent_voxels/voxel_AF-P55210-F1-model_v4.pt,P55210,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q6ZMJ2-F1-model_v4,ten_percent_graphs/graph_AF-Q6ZMJ2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q6ZMJ2-F1-model_v4.pt,Q6ZMJ2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q9H9T3-F1-model_v4,ten_percent_graphs/graph_AF-Q9H9T3-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q9H9T3-F1-model_v4.pt,Q9H9T3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF-Q96JK2-F1-model_v4,ten_percent_graphs/graph_AF-Q96JK2-F1-model_v4.pt,ten_percent_voxels/voxel_AF-Q96JK2-F1-model_v4.pt,Q96JK2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
